Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	sample
1	34.6904935721	35.0	35.0	35.0	35.0	35.0	BC5_run3
2	34.7056547506	35.0	35.0	35.0	34.0	35.0	BC5_run3
3	34.7137796827	35.0	35.0	35.0	34.0	35.0	BC5_run3
4	34.713901502	35.0	35.0	35.0	34.0	35.0	BC5_run3
5	34.6757697012	35.0	35.0	35.0	34.0	35.0	BC5_run3
6	39.2565345548	40.0	39.0	40.0	38.0	40.0	BC5_run3
7	39.350885363	40.0	39.0	40.0	39.0	40.0	BC5_run3
8	39.4465797315	40.0	39.0	40.0	39.0	40.0	BC5_run3
9	39.471764981	40.0	40.0	40.0	39.0	40.0	BC5_run3
10	39.499775137	40.0	40.0	40.0	39.0	40.0	BC5_run3
11	39.5084071567	40.0	40.0	40.0	39.0	40.0	BC5_run3
12	39.4979667711	40.0	40.0	40.0	39.0	40.0	BC5_run3
13	39.4889598319	40.0	40.0	40.0	39.0	40.0	BC5_run3
14	39.4820548666	40.0	40.0	40.0	39.0	40.0	BC5_run3
15	39.4697709295	40.0	40.0	40.0	39.0	40.0	BC5_run3
16	39.4610096985	40.0	40.0	40.0	39.0	40.0	BC5_run3
17	39.4549574682	40.0	40.0	40.0	39.0	40.0	BC5_run3
18	39.4582001674	40.0	40.0	40.0	39.0	40.0	BC5_run3
19	39.4489466328	40.0	40.0	40.0	39.0	40.0	BC5_run3
20	39.4478928369	40.0	40.0	40.0	39.0	40.0	BC5_run3
21	39.4253985516	40.0	40.0	40.0	39.0	40.0	BC5_run3
22	39.3893027886	40.0	40.0	40.0	39.0	40.0	BC5_run3
23	39.3749189473	40.0	40.0	40.0	39.0	40.0	BC5_run3
24	39.3912622459	40.0	40.0	40.0	39.0	40.0	BC5_run3
25	39.3962293384	40.0	40.0	40.0	39.0	40.0	BC5_run3
26	39.3999346358	40.0	40.0	40.0	39.0	40.0	BC5_run3
27	39.3934475076	40.0	40.0	40.0	39.0	40.0	BC5_run3
28	39.3934440309	40.0	40.0	40.0	39.0	40.0	BC5_run3
29	39.3849632147	40.0	40.0	40.0	39.0	40.0	BC5_run3
30	39.3915617861	40.0	40.0	40.0	39.0	40.0	BC5_run3
31	39.4038984443	40.0	40.0	40.0	39.0	40.0	BC5_run3
32	39.3861969806	40.0	40.0	40.0	39.0	40.0	BC5_run3
33	39.3802017124	40.0	40.0	40.0	39.0	40.0	BC5_run3
34	39.3795437589	40.0	40.0	40.0	39.0	40.0	BC5_run3
35	39.3743053963	40.0	40.0	40.0	39.0	40.0	BC5_run3
36	39.3520324112	40.0	40.0	40.0	39.0	40.0	BC5_run3
37	39.3611165233	40.0	40.0	40.0	39.0	40.0	BC5_run3
38	39.3883494349	40.0	40.0	40.0	39.0	40.0	BC5_run3
39	39.3875893927	40.0	40.0	40.0	39.0	40.0	BC5_run3
40	39.374633869	40.0	40.0	40.0	39.0	40.0	BC5_run3
41	39.3740206823	40.0	40.0	40.0	39.0	40.0	BC5_run3
42	39.3679757215	40.0	40.0	40.0	39.0	40.0	BC5_run3
43	39.3699530867	40.0	40.0	40.0	39.0	40.0	BC5_run3
44	39.373316278	40.0	40.0	40.0	39.0	40.0	BC5_run3
45	39.3637952236	40.0	40.0	40.0	39.0	40.0	BC5_run3
46	39.3433841631	40.0	40.0	40.0	39.0	40.0	BC5_run3
47	39.3474626578	40.0	40.0	40.0	39.0	40.0	BC5_run3
48	39.3492540311	40.0	40.0	40.0	39.0	40.0	BC5_run3
49	39.3521048665	40.0	40.0	40.0	39.0	40.0	BC5_run3
50	39.3417421187	40.0	40.0	40.0	39.0	40.0	BC5_run3
51	39.3459031563	40.0	40.0	40.0	39.0	40.0	BC5_run3
52	39.3508805584	40.0	40.0	40.0	39.0	40.0	BC5_run3
53	39.356119908	40.0	40.0	40.0	39.0	40.0	BC5_run3
54	39.362579953	40.0	40.0	40.0	39.0	40.0	BC5_run3
55	39.3573240802	40.0	40.0	40.0	39.0	40.0	BC5_run3
56	39.3617459055	40.0	40.0	40.0	39.0	40.0	BC5_run3
57	39.3676121506	40.0	40.0	40.0	39.0	40.0	BC5_run3
58	39.353278851	40.0	39.0	40.0	39.0	40.0	BC5_run3
59	39.3583505997	40.0	39.0	40.0	39.0	40.0	BC5_run3
60	39.3470996799	40.0	39.0	40.0	39.0	40.0	BC5_run3
61	39.3448508706	40.0	39.0	40.0	39.0	40.0	BC5_run3
62	39.3431772053	40.0	39.0	40.0	39.0	40.0	BC5_run3
63	39.3403499092	40.0	39.0	40.0	39.0	40.0	BC5_run3
64	39.337815791	40.0	39.0	40.0	39.0	40.0	BC5_run3
65	39.3351916199	40.0	39.0	40.0	39.0	40.0	BC5_run3
66	39.3219840616	40.0	39.0	40.0	39.0	40.0	BC5_run3
67	39.3175678392	40.0	39.0	40.0	39.0	40.0	BC5_run3
68	39.3252471444	40.0	39.0	40.0	39.0	40.0	BC5_run3
69	39.3214879815	40.0	39.0	40.0	39.0	40.0	BC5_run3
70	39.317647287	40.0	39.0	40.0	39.0	40.0	BC5_run3
71	39.3217002156	40.0	39.0	40.0	39.0	40.0	BC5_run3
72	39.3162816746	40.0	39.0	40.0	39.0	40.0	BC5_run3
73	39.3136068548	40.0	39.0	40.0	39.0	40.0	BC5_run3
74	39.3201486823	40.0	39.0	40.0	39.0	40.0	BC5_run3
75	39.3204648054	40.0	39.0	40.0	39.0	40.0	BC5_run3
1	34.6934479211	35.0	35.0	35.0	34.0	35.0	BC12_run3
2	34.706220036	35.0	35.0	35.0	34.0	35.0	BC12_run3
3	34.7029504538	35.0	35.0	35.0	34.0	35.0	BC12_run3
4	34.7052678111	35.0	35.0	35.0	34.0	35.0	BC12_run3
5	34.6725341606	35.0	35.0	35.0	34.0	35.0	BC12_run3
6	39.253846516	40.0	39.0	40.0	38.0	40.0	BC12_run3
7	39.3117865801	40.0	39.0	40.0	39.0	40.0	BC12_run3
8	39.3934370819	40.0	39.0	40.0	39.0	40.0	BC12_run3
9	39.4165300921	40.0	39.0	40.0	39.0	40.0	BC12_run3
10	39.4365996421	40.0	40.0	40.0	39.0	40.0	BC12_run3
11	39.4431910684	40.0	40.0	40.0	39.0	40.0	BC12_run3
12	39.4478422918	40.0	40.0	40.0	39.0	40.0	BC12_run3
13	39.4371109417	40.0	40.0	40.0	39.0	40.0	BC12_run3
14	39.4321226568	40.0	40.0	40.0	39.0	40.0	BC12_run3
15	39.4287253441	40.0	40.0	40.0	39.0	40.0	BC12_run3
16	39.4256742434	40.0	40.0	40.0	39.0	40.0	BC12_run3
17	39.4247217355	40.0	40.0	40.0	39.0	40.0	BC12_run3
18	39.4257149965	40.0	40.0	40.0	39.0	40.0	BC12_run3
19	39.4338168323	40.0	40.0	40.0	39.0	40.0	BC12_run3
20	39.4224660738	40.0	40.0	40.0	39.0	40.0	BC12_run3
21	39.4206893546	40.0	40.0	40.0	39.0	40.0	BC12_run3
22	39.4118810385	40.0	40.0	40.0	39.0	40.0	BC12_run3
23	39.4092761459	40.0	40.0	40.0	39.0	40.0	BC12_run3
24	39.4152183537	40.0	40.0	40.0	39.0	40.0	BC12_run3
25	39.4211684858	40.0	40.0	40.0	39.0	40.0	BC12_run3
26	39.4152644111	40.0	40.0	40.0	39.0	40.0	BC12_run3
27	39.4099032567	40.0	40.0	40.0	39.0	40.0	BC12_run3
28	39.4063428343	40.0	40.0	40.0	39.0	40.0	BC12_run3
29	39.4037231441	40.0	40.0	40.0	39.0	40.0	BC12_run3
30	39.3916175937	40.0	40.0	40.0	39.0	40.0	BC12_run3
31	39.3836418387	40.0	39.0	40.0	39.0	40.0	BC12_run3
32	39.3780417505	40.0	39.0	40.0	39.0	40.0	BC12_run3
33	39.3702498237	40.0	39.0	40.0	39.0	40.0	BC12_run3
34	39.3758965757	40.0	39.0	40.0	39.0	40.0	BC12_run3
35	39.3773150522	40.0	39.0	40.0	39.0	40.0	BC12_run3
36	39.3795173278	40.0	39.0	40.0	39.0	40.0	BC12_run3
37	39.3741326359	40.0	39.0	40.0	39.0	40.0	BC12_run3
38	39.3738185043	40.0	39.0	40.0	39.0	40.0	BC12_run3
39	39.3643257436	40.0	39.0	40.0	39.0	40.0	BC12_run3
40	39.3585967674	40.0	39.0	40.0	39.0	40.0	BC12_run3
41	39.3530497604	40.0	39.0	40.0	39.0	40.0	BC12_run3
42	39.3455354713	40.0	39.0	40.0	39.0	40.0	BC12_run3
43	39.3418537655	40.0	39.0	40.0	39.0	40.0	BC12_run3
44	39.33515251	40.0	39.0	40.0	39.0	40.0	BC12_run3
45	39.3244015339	40.0	39.0	40.0	39.0	40.0	BC12_run3
46	39.3102422495	40.0	39.0	40.0	39.0	40.0	BC12_run3
47	39.3074926611	40.0	39.0	40.0	39.0	40.0	BC12_run3
48	39.3057343761	40.0	39.0	40.0	39.0	40.0	BC12_run3
49	39.3018717297	40.0	39.0	40.0	39.0	40.0	BC12_run3
50	39.2976633941	40.0	39.0	40.0	39.0	40.0	BC12_run3
51	39.2951225287	40.0	39.0	40.0	39.0	40.0	BC12_run3
52	39.2929379534	40.0	39.0	40.0	39.0	40.0	BC12_run3
53	39.2890874841	40.0	39.0	40.0	39.0	40.0	BC12_run3
54	39.2877756094	40.0	39.0	40.0	39.0	40.0	BC12_run3
55	39.2781110573	40.0	39.0	40.0	39.0	40.0	BC12_run3
56	39.2740277547	40.0	39.0	40.0	38.0	40.0	BC12_run3
57	39.2654691587	40.0	39.0	40.0	38.0	40.0	BC12_run3
58	39.2522979367	40.0	39.0	40.0	38.0	40.0	BC12_run3
59	39.2421754021	40.0	39.0	40.0	38.0	40.0	BC12_run3
60	39.2286398477	40.0	39.0	40.0	38.0	40.0	BC12_run3
61	39.2174662848	40.0	39.0	40.0	38.0	40.0	BC12_run3
62	39.2093129737	40.0	39.0	40.0	38.0	40.0	BC12_run3
63	39.1972362354	40.0	39.0	40.0	38.0	40.0	BC12_run3
64	39.1906502288	40.0	39.0	40.0	38.0	40.0	BC12_run3
65	39.1830471064	40.0	39.0	40.0	38.0	40.0	BC12_run3
66	39.1706833758	40.0	39.0	40.0	38.0	40.0	BC12_run3
67	39.1690298156	40.0	39.0	40.0	38.0	40.0	BC12_run3
68	39.1799793512	40.0	39.0	40.0	38.0	40.0	BC12_run3
69	39.1741024893	40.0	39.0	40.0	38.0	40.0	BC12_run3
70	39.1732078812	40.0	39.0	40.0	38.0	40.0	BC12_run3
71	39.1690660449	40.0	39.0	40.0	38.0	40.0	BC12_run3
72	39.1579501363	40.0	39.0	40.0	38.0	40.0	BC12_run3
73	39.1589604141	40.0	39.0	40.0	38.0	40.0	BC12_run3
74	39.1733927246	40.0	39.0	40.0	38.0	40.0	BC12_run3
75	39.1691070109	40.0	39.0	40.0	38.0	40.0	BC12_run3
1	34.8473134803	35.0	35.0	35.0	35.0	35.0	BC5_run1
2	34.8607966082	35.0	35.0	35.0	35.0	35.0	BC5_run1
3	34.8402881862	35.0	35.0	35.0	35.0	35.0	BC5_run1
4	34.8636126011	35.0	35.0	35.0	35.0	35.0	BC5_run1
5	34.8605318073	35.0	35.0	35.0	35.0	35.0	BC5_run1
6	39.4632190407	40.0	40.0	40.0	39.0	40.0	BC5_run1
7	39.6236712628	40.0	40.0	40.0	39.0	40.0	BC5_run1
8	39.7030232204	40.0	40.0	40.0	39.0	40.0	BC5_run1
9	39.7351566122	40.0	40.0	40.0	39.0	40.0	BC5_run1
10	39.7493431177	40.0	40.0	40.0	40.0	40.0	BC5_run1
11	39.7509559212	40.0	40.0	40.0	40.0	40.0	BC5_run1
12	39.7554120252	40.0	40.0	40.0	40.0	40.0	BC5_run1
13	39.7428343924	40.0	40.0	40.0	40.0	40.0	BC5_run1
14	39.7343758631	40.0	40.0	40.0	40.0	40.0	BC5_run1
15	39.7080687134	40.0	40.0	40.0	40.0	40.0	BC5_run1
16	39.7038854785	40.0	40.0	40.0	40.0	40.0	BC5_run1
17	39.6799873971	40.0	40.0	40.0	40.0	40.0	BC5_run1
18	39.6977495434	40.0	40.0	40.0	40.0	40.0	BC5_run1
19	39.6921949291	40.0	40.0	40.0	40.0	40.0	BC5_run1
20	39.700837371	40.0	40.0	40.0	40.0	40.0	BC5_run1
21	39.681248098	40.0	40.0	40.0	40.0	40.0	BC5_run1
22	39.6438710262	40.0	40.0	40.0	40.0	40.0	BC5_run1
23	39.6397403378	40.0	40.0	40.0	39.0	40.0	BC5_run1
24	39.6519739361	40.0	40.0	40.0	40.0	40.0	BC5_run1
25	39.6385880398	40.0	40.0	40.0	40.0	40.0	BC5_run1
26	39.6481336699	40.0	40.0	40.0	40.0	40.0	BC5_run1
27	39.641198998	40.0	40.0	40.0	40.0	40.0	BC5_run1
28	39.6361560456	40.0	40.0	40.0	39.0	40.0	BC5_run1
29	39.6237382552	40.0	40.0	40.0	39.0	40.0	BC5_run1
30	39.6291878055	40.0	40.0	40.0	39.0	40.0	BC5_run1
31	39.6456459578	40.0	40.0	40.0	40.0	40.0	BC5_run1
32	39.648523316	40.0	40.0	40.0	40.0	40.0	BC5_run1
33	39.6528912644	40.0	40.0	40.0	40.0	40.0	BC5_run1
34	39.6507131068	40.0	40.0	40.0	40.0	40.0	BC5_run1
35	39.637658581	40.0	40.0	40.0	40.0	40.0	BC5_run1
36	39.6152378265	40.0	40.0	40.0	40.0	40.0	BC5_run1
37	39.6303833994	40.0	40.0	40.0	40.0	40.0	BC5_run1
38	39.6458658217	40.0	40.0	40.0	40.0	40.0	BC5_run1
39	39.65224959	40.0	40.0	40.0	40.0	40.0	BC5_run1
40	39.6446070252	40.0	40.0	40.0	39.0	40.0	BC5_run1
41	39.6399296673	40.0	40.0	40.0	39.0	40.0	BC5_run1
42	39.6329274288	40.0	40.0	40.0	39.0	40.0	BC5_run1
43	39.6431958647	40.0	40.0	40.0	39.0	40.0	BC5_run1
44	39.6493306873	40.0	40.0	40.0	39.0	40.0	BC5_run1
45	39.6441810989	40.0	40.0	40.0	39.0	40.0	BC5_run1
46	39.6216457516	40.0	40.0	40.0	39.0	40.0	BC5_run1
47	39.6224897307	40.0	40.0	40.0	39.0	40.0	BC5_run1
48	39.6246441794	40.0	40.0	40.0	39.0	40.0	BC5_run1
49	39.6240098155	40.0	40.0	40.0	39.0	40.0	BC5_run1
50	39.6159839007	40.0	40.0	40.0	39.0	40.0	BC5_run1
51	39.617952955	40.0	40.0	40.0	39.0	40.0	BC5_run1
52	39.634228156	40.0	40.0	40.0	39.0	40.0	BC5_run1
53	39.6326405603	40.0	40.0	40.0	39.0	40.0	BC5_run1
54	39.6431194504	40.0	40.0	40.0	39.0	40.0	BC5_run1
55	39.6362249048	40.0	40.0	40.0	39.0	40.0	BC5_run1
56	39.6474224133	40.0	40.0	40.0	39.0	40.0	BC5_run1
57	39.652076911	40.0	40.0	40.0	39.0	40.0	BC5_run1
58	39.6469281515	40.0	40.0	40.0	39.0	40.0	BC5_run1
59	39.6570955626	40.0	40.0	40.0	39.0	40.0	BC5_run1
60	39.6567446626	40.0	40.0	40.0	39.0	40.0	BC5_run1
61	39.6467642813	40.0	40.0	40.0	39.0	40.0	BC5_run1
62	39.6390815899	40.0	40.0	40.0	39.0	40.0	BC5_run1
63	39.6374380895	40.0	40.0	40.0	39.0	40.0	BC5_run1
64	39.6336644561	40.0	40.0	40.0	39.0	40.0	BC5_run1
65	39.6438491451	40.0	40.0	40.0	39.0	40.0	BC5_run1
66	39.6268238657	40.0	40.0	40.0	39.0	40.0	BC5_run1
67	39.6294163742	40.0	40.0	40.0	39.0	40.0	BC5_run1
68	39.6296507429	40.0	40.0	40.0	39.0	40.0	BC5_run1
69	39.6303067925	40.0	40.0	40.0	39.0	40.0	BC5_run1
70	39.6353321332	40.0	40.0	40.0	39.0	40.0	BC5_run1
71	39.6357857017	40.0	40.0	40.0	39.0	40.0	BC5_run1
72	39.6200366414	40.0	40.0	40.0	39.0	40.0	BC5_run1
73	39.6184576531	40.0	40.0	40.0	39.0	40.0	BC5_run1
74	39.6307296604	40.0	40.0	40.0	39.0	40.0	BC5_run1
75	39.6260578033	40.0	40.0	40.0	39.0	40.0	BC5_run1
1	34.6748309033	35.0	35.0	35.0	35.0	35.0	BC6_run3
2	34.6154149317	35.0	35.0	35.0	34.0	35.0	BC6_run3
3	34.6911772595	35.0	35.0	35.0	34.0	35.0	BC6_run3
4	34.6156893656	35.0	35.0	35.0	34.0	35.0	BC6_run3
5	34.5458676032	35.0	35.0	35.0	34.0	35.0	BC6_run3
6	39.0079317588	40.0	39.0	40.0	38.0	40.0	BC6_run3
7	39.1567904852	40.0	39.0	40.0	38.0	40.0	BC6_run3
8	39.2456265966	40.0	39.0	40.0	39.0	40.0	BC6_run3
9	39.1152003367	40.0	39.0	40.0	38.0	40.0	BC6_run3
10	39.2940610853	40.0	39.0	40.0	39.0	40.0	BC6_run3
11	39.3282270745	40.0	39.0	40.0	39.0	40.0	BC6_run3
12	39.124423792	40.0	39.0	40.0	38.0	40.0	BC6_run3
13	39.3269828365	40.0	39.0	40.0	39.0	40.0	BC6_run3
14	39.2702885064	40.0	39.0	40.0	39.0	40.0	BC6_run3
15	39.3058039675	40.0	39.0	40.0	39.0	40.0	BC6_run3
16	39.3625168684	40.0	39.0	40.0	39.0	40.0	BC6_run3
17	39.4215572989	40.0	39.0	40.0	39.0	40.0	BC6_run3
18	39.4887936051	40.0	40.0	40.0	39.0	40.0	BC6_run3
19	39.0875237808	40.0	39.0	40.0	38.0	40.0	BC6_run3
20	39.3657584899	40.0	39.0	40.0	39.0	40.0	BC6_run3
21	39.4249020911	40.0	40.0	40.0	39.0	40.0	BC6_run3
22	39.4335973126	40.0	40.0	40.0	39.0	40.0	BC6_run3
23	39.2663040563	40.0	39.0	40.0	39.0	40.0	BC6_run3
24	39.3938291577	40.0	39.0	40.0	39.0	40.0	BC6_run3
25	39.3058844406	40.0	39.0	40.0	39.0	40.0	BC6_run3
26	39.318807958	40.0	39.0	40.0	39.0	40.0	BC6_run3
27	39.3032994316	40.0	39.0	40.0	39.0	40.0	BC6_run3
28	39.3643802159	40.0	39.0	40.0	39.0	40.0	BC6_run3
29	39.2920867808	40.0	39.0	40.0	39.0	40.0	BC6_run3
30	39.3393585969	40.0	39.0	40.0	39.0	40.0	BC6_run3
31	39.2322613891	40.0	39.0	40.0	39.0	40.0	BC6_run3
32	39.279625828	40.0	39.0	40.0	39.0	40.0	BC6_run3
33	39.2107703856	40.0	39.0	40.0	38.0	40.0	BC6_run3
34	39.3470543879	40.0	39.0	40.0	39.0	40.0	BC6_run3
35	39.2927733432	40.0	39.0	40.0	39.0	40.0	BC6_run3
36	38.7900820697	40.0	39.0	40.0	38.0	40.0	BC6_run3
37	38.9005805298	40.0	39.0	40.0	38.0	40.0	BC6_run3
38	39.1413119001	40.0	39.0	40.0	38.0	40.0	BC6_run3
39	39.3181263859	40.0	39.0	40.0	39.0	40.0	BC6_run3
40	39.107271221	40.0	39.0	40.0	38.0	40.0	BC6_run3
41	39.2002184587	40.0	39.0	40.0	38.0	40.0	BC6_run3
42	39.2057641637	40.0	39.0	40.0	38.0	40.0	BC6_run3
43	39.1433393466	40.0	39.0	40.0	38.0	40.0	BC6_run3
44	39.2360889695	40.0	39.0	40.0	39.0	40.0	BC6_run3
45	39.2321127785	40.0	39.0	40.0	38.0	40.0	BC6_run3
46	38.9884946381	40.0	39.0	40.0	38.0	40.0	BC6_run3
47	39.1337047539	40.0	39.0	40.0	38.0	40.0	BC6_run3
48	38.9155294693	40.0	39.0	40.0	38.0	40.0	BC6_run3
49	39.130984222	40.0	39.0	40.0	38.0	40.0	BC6_run3
50	38.9880479603	40.0	39.0	40.0	38.0	40.0	BC6_run3
51	39.1844897153	40.0	39.0	40.0	38.0	40.0	BC6_run3
52	39.214797233	40.0	39.0	40.0	38.0	40.0	BC6_run3
53	39.2744980899	40.0	39.0	40.0	39.0	40.0	BC6_run3
54	39.2669859431	40.0	39.0	40.0	39.0	40.0	BC6_run3
55	39.2991055791	40.0	39.0	40.0	39.0	40.0	BC6_run3
56	39.1827035797	40.0	39.0	40.0	38.0	40.0	BC6_run3
57	39.3474111444	40.0	39.0	40.0	39.0	40.0	BC6_run3
58	39.2261702862	40.0	39.0	40.0	39.0	40.0	BC6_run3
59	39.4295129838	40.0	40.0	40.0	39.0	40.0	BC6_run3
60	39.4234969439	40.0	40.0	40.0	39.0	40.0	BC6_run3
61	39.4028977935	40.0	40.0	40.0	39.0	40.0	BC6_run3
62	39.4075002983	40.0	40.0	40.0	39.0	40.0	BC6_run3
63	39.4065247577	40.0	40.0	40.0	39.0	40.0	BC6_run3
64	39.3722726168	40.0	40.0	40.0	39.0	40.0	BC6_run3
65	39.364896667	40.0	40.0	40.0	39.0	40.0	BC6_run3
66	39.37002862	40.0	40.0	40.0	39.0	40.0	BC6_run3
67	39.3832584483	40.0	40.0	40.0	39.0	40.0	BC6_run3
68	39.3701671246	40.0	40.0	40.0	39.0	40.0	BC6_run3
69	39.3618263814	40.0	39.0	40.0	39.0	40.0	BC6_run3
70	39.3506205602	40.0	40.0	40.0	39.0	40.0	BC6_run3
71	39.3748687578	40.0	40.0	40.0	39.0	40.0	BC6_run3
72	39.321235967	40.0	40.0	40.0	39.0	40.0	BC6_run3
73	39.3635000801	40.0	39.0	40.0	39.0	40.0	BC6_run3
74	39.3330643138	40.0	39.0	40.0	39.0	40.0	BC6_run3
75	39.3386976331	40.0	39.0	40.0	39.0	40.0	BC6_run3
1	34.7554652072	35.0	35.0	35.0	35.0	35.0	BC16_run3
2	34.7670855869	35.0	35.0	35.0	35.0	35.0	BC16_run3
3	34.7654801865	35.0	35.0	35.0	35.0	35.0	BC16_run3
4	34.7621265167	35.0	35.0	35.0	35.0	35.0	BC16_run3
5	34.7355965493	35.0	35.0	35.0	35.0	35.0	BC16_run3
6	39.3300870673	40.0	39.0	40.0	38.0	40.0	BC16_run3
7	39.4670477485	40.0	39.0	40.0	39.0	40.0	BC16_run3
8	39.5850522813	40.0	40.0	40.0	39.0	40.0	BC16_run3
9	39.6306511321	40.0	40.0	40.0	39.0	40.0	BC16_run3
10	39.6558237941	40.0	40.0	40.0	39.0	40.0	BC16_run3
11	39.6642350309	40.0	40.0	40.0	39.0	40.0	BC16_run3
12	39.6659209841	40.0	40.0	40.0	39.0	40.0	BC16_run3
13	39.6545904386	40.0	40.0	40.0	39.0	40.0	BC16_run3
14	39.6530808044	40.0	40.0	40.0	39.0	40.0	BC16_run3
15	39.6540269589	40.0	40.0	40.0	39.0	40.0	BC16_run3
16	39.6526568781	40.0	40.0	40.0	39.0	40.0	BC16_run3
17	39.6559176099	40.0	40.0	40.0	39.0	40.0	BC16_run3
18	39.6626047626	40.0	40.0	40.0	39.0	40.0	BC16_run3
19	39.6667040824	40.0	40.0	40.0	39.0	40.0	BC16_run3
20	39.6599621226	40.0	40.0	40.0	39.0	40.0	BC16_run3
21	39.6624800325	40.0	40.0	40.0	39.0	40.0	BC16_run3
22	39.6530722225	40.0	40.0	40.0	39.0	40.0	BC16_run3
23	39.6494902547	40.0	40.0	40.0	39.0	40.0	BC16_run3
24	39.6555520014	40.0	40.0	40.0	39.0	40.0	BC16_run3
25	39.6563375378	40.0	40.0	40.0	39.0	40.0	BC16_run3
26	39.6492152051	40.0	40.0	40.0	39.0	40.0	BC16_run3
27	39.6488033632	40.0	40.0	40.0	39.0	40.0	BC16_run3
28	39.647660083	40.0	40.0	40.0	39.0	40.0	BC16_run3
29	39.6531009874	40.0	40.0	40.0	39.0	40.0	BC16_run3
30	39.6518989782	40.0	40.0	40.0	39.0	40.0	BC16_run3
31	39.6479546121	40.0	40.0	40.0	39.0	40.0	BC16_run3
32	39.6401780694	40.0	40.0	40.0	39.0	40.0	BC16_run3
33	39.6324255115	40.0	40.0	40.0	39.0	40.0	BC16_run3
34	39.6358816251	40.0	40.0	40.0	39.0	40.0	BC16_run3
35	39.6372849421	40.0	40.0	40.0	39.0	40.0	BC16_run3
36	39.6365663836	40.0	40.0	40.0	39.0	40.0	BC16_run3
37	39.6320827701	40.0	40.0	40.0	39.0	40.0	BC16_run3
38	39.6333627557	40.0	40.0	40.0	39.0	40.0	BC16_run3
39	39.6317912765	40.0	40.0	40.0	39.0	40.0	BC16_run3
40	39.6294215261	40.0	40.0	40.0	39.0	40.0	BC16_run3
41	39.6277794885	40.0	40.0	40.0	39.0	40.0	BC16_run3
42	39.6202994791	40.0	40.0	40.0	39.0	40.0	BC16_run3
43	39.6212952173	40.0	40.0	40.0	39.0	40.0	BC16_run3
44	39.6218954878	40.0	40.0	40.0	39.0	40.0	BC16_run3
45	39.6168945513	40.0	40.0	40.0	39.0	40.0	BC16_run3
46	39.6052931446	40.0	40.0	40.0	39.0	40.0	BC16_run3
47	39.6086380222	40.0	40.0	40.0	39.0	40.0	BC16_run3
48	39.6051106779	40.0	40.0	40.0	39.0	40.0	BC16_run3
49	39.6004801772	40.0	40.0	40.0	39.0	40.0	BC16_run3
50	39.5992888156	40.0	40.0	40.0	39.0	40.0	BC16_run3
51	39.5955613857	40.0	40.0	40.0	39.0	40.0	BC16_run3
52	39.5849198809	40.0	40.0	40.0	39.0	40.0	BC16_run3
53	39.5842242746	40.0	40.0	40.0	39.0	40.0	BC16_run3
54	39.5820643631	40.0	40.0	40.0	39.0	40.0	BC16_run3
55	39.5774325213	40.0	40.0	40.0	39.0	40.0	BC16_run3
56	39.5759057301	40.0	40.0	40.0	39.0	40.0	BC16_run3
57	39.5717380097	40.0	40.0	40.0	39.0	40.0	BC16_run3
58	39.5622010339	40.0	40.0	40.0	39.0	40.0	BC16_run3
59	39.5599646161	40.0	40.0	40.0	39.0	40.0	BC16_run3
60	39.5495330387	40.0	40.0	40.0	39.0	40.0	BC16_run3
61	39.545283687	40.0	40.0	40.0	39.0	40.0	BC16_run3
62	39.5453476455	40.0	40.0	40.0	39.0	40.0	BC16_run3
63	39.5429106355	40.0	40.0	40.0	39.0	40.0	BC16_run3
64	39.5374223664	40.0	40.0	40.0	39.0	40.0	BC16_run3
65	39.5332674328	40.0	40.0	40.0	39.0	40.0	BC16_run3
66	39.524568519	40.0	40.0	40.0	39.0	40.0	BC16_run3
67	39.5206352552	40.0	40.0	40.0	39.0	40.0	BC16_run3
68	39.5242306325	40.0	40.0	40.0	39.0	40.0	BC16_run3
69	39.5158203651	40.0	40.0	40.0	39.0	40.0	BC16_run3
70	39.5150497438	40.0	40.0	40.0	39.0	40.0	BC16_run3
71	39.512948276	40.0	40.0	40.0	39.0	40.0	BC16_run3
72	39.506652929	40.0	40.0	40.0	39.0	40.0	BC16_run3
73	39.5013512182	40.0	40.0	40.0	39.0	40.0	BC16_run3
74	39.5014803455	40.0	40.0	40.0	39.0	40.0	BC16_run3
75	39.495082543	40.0	40.0	40.0	39.0	40.0	BC16_run3
1	34.7864353258	35.0	35.0	35.0	35.0	35.0	BC8_run2
2	34.8505052784	35.0	35.0	35.0	35.0	35.0	BC8_run2
3	34.8623609746	35.0	35.0	35.0	35.0	35.0	BC8_run2
4	34.8671932996	35.0	35.0	35.0	35.0	35.0	BC8_run2
5	34.8497324536	35.0	35.0	35.0	35.0	35.0	BC8_run2
6	39.5064305758	40.0	40.0	40.0	39.0	40.0	BC8_run2
7	39.6115343314	40.0	40.0	40.0	39.0	40.0	BC8_run2
8	39.7225093121	40.0	40.0	40.0	39.0	40.0	BC8_run2
9	39.7451204186	40.0	40.0	40.0	39.0	40.0	BC8_run2
10	39.7764480835	40.0	40.0	40.0	40.0	40.0	BC8_run2
11	39.7892171566	40.0	40.0	40.0	40.0	40.0	BC8_run2
12	39.7960692829	40.0	40.0	40.0	40.0	40.0	BC8_run2
13	39.7918144069	40.0	40.0	40.0	40.0	40.0	BC8_run2
