Base	N-Count	sample
22	0.121170382067	BC11_run2
23	0.0778713793592	BC11_run2
24	0.036184050833	BC11_run2
25	0.03659679666	BC11_run2
26	0.0292933884233	BC11_run2
27	0.0253086942936	BC11_run2
28	0.0312156274046	BC11_run2
29	0.0313003454055	BC11_run2
30	0.018968779239	BC11_run2
31	0.0413502662772	BC11_run2
32	0.0626827919987	BC11_run2
33	0.298962963605	BC11_run2
34	0.212896371524	BC11_run2
35	0.21469327014	BC11_run2
36	0.0950372730155	BC11_run2
37	0.18292438961	BC11_run2
38	0.0221987354607	BC11_run2
39	0.00571914952697	BC11_run2
40	0.00534581610984	BC11_run2
41	0.00546535958416	BC11_run2
42	0.000986709613531	BC11_run2
43	0.00355285783989	BC11_run2
44	0.00412607793786	BC11_run2
45	1.97466426758e-05	BC11_run2
46	0.00280470004523	BC11_run2
47	0.00697445964732	BC11_run2
48	0.00173916343077	BC11_run2
49	0.00168028255631	BC11_run2
50	0.00237273161914	BC11_run2
51	0.00102843850007	BC11_run2
52	0.00138481248452	BC11_run2
53	0.000494716428543	BC11_run2
54	0.00595808123656	BC11_run2
55	0.00227719886322	BC11_run2
56	0.00180260879091	BC11_run2
57	0.00241750463586	BC11_run2
58	0.0073935218873	BC11_run2
59	0.0041838058952	BC11_run2
60	0.00456246188857	BC11_run2
61	0.00325443317299	BC11_run2
62	0.00196534832821	BC11_run2
63	0.00234353851675	BC11_run2
64	0.000933873973509	BC11_run2
65	0.000497313512406	BC11_run2
66	0.000219086976932	BC11_run2
67	0.000976906722554	BC11_run2
68	0.00157717937241	BC11_run2
69	0.00138318353522	BC11_run2
70	0.000262756154406	BC11_run2
71	0.000731430651942	BC11_run2
72	0.00231725831927	BC11_run2
73	0.000289134524731	BC11_run2
74	0.0	BC11_run2
75	0.0	BC11_run2
1	0.0155622401868	BC15_run1
2	0.00515662755942	BC15_run1
3	0.076595160405	BC15_run1
4	0.0108058284976	BC15_run1
5	0.00410990912945	BC15_run1
6	0.011560081484	BC15_run1
7	0.00494112670619	BC15_run1
8	0.0078349953067	BC15_run1
9	0.00529516382221	BC15_run1
10	0.00595705929999	BC15_run1
11	0.00389440827622	BC15_run1
12	0.00381744368578	BC15_run1
13	0.00520280631368	BC15_run1
14	0.00444855332738	BC15_run1
15	0.0179019637361	BC15_run1
16	0.00347879948785	BC15_run1
17	0.0126837645044	BC15_run1
18	0.0027861181739	BC15_run1
19	0.00250904564831	BC15_run1
20	0.0026475819111	BC15_run1
21	0.0041714808018	BC15_run1
22	0.00250904564831	BC15_run1
23	0.00357115699637	BC15_run1
24	0.003155548208	BC15_run1
25	0.000862003412918	BC15_run1
26	0.000246342279048	BC15_run1
27	0.0	BC15_run1
28	0.0	BC15_run1
29	0.000292761833472	BC15_run1
30	0.00121754041117	BC15_run1
31	0.000724508887026	BC15_run1
32	0.000107930635139	BC15_run1
33	0.000416398256864	BC15_run1
34	0.000385713659756	BC15_run1
35	0.000293267624921	BC15_run1
36	0.00105017796656	BC15_run1
37	0.000123612946849	BC15_run1
38	0.000881317052573	BC15_run1
39	0.000247574964539	BC15_run1
40	0.000975553103769	BC15_run1
41	0.00141031220283	BC15_run1
42	0.00220246791183	BC15_run1
43	0.000186284667188	BC15_run1
44	0.00158518553975	BC15_run1
45	0.00297168728826	BC15_run1
46	0.00215046725914	BC15_run1
47	0.00240379174735	BC15_run1
48	0.00780034859273	BC15_run1
49	0.00685721800474	BC15_run1
50	0.00690237871658	BC15_run1
51	0.00610035364756	BC15_run1
52	0.00584734581723	BC15_run1
53	0.00359228086889	BC15_run1
54	0.00802914484371	BC15_run1
55	0.00956267698311	BC15_run1
56	0.00673242104242	BC15_run1
57	0.00969624512108	BC15_run1
58	0.0097590305944	BC15_run1
59	0.00293543605177	BC15_run1
60	0.00692662214855	BC15_run1
61	0.00508381224848	BC15_run1
62	0.0110194166686	BC15_run1
63	0.00461619679403	BC15_run1
64	0.00545684922512	BC15_run1
65	0.00168487265171	BC15_run1
66	0.00303942937122	BC15_run1
67	0.00332321228713	BC15_run1
68	0.00206677463184	BC15_run1
69	0.00223824526997	BC15_run1
70	0.00101401593449	BC15_run1
71	0.000468709557526	BC15_run1
72	3.55755980569e-05	BC15_run1
73	0.000966720081174	BC15_run1
74	0.0	BC15_run1
75	0.0	BC15_run1
1	0.0154956032611	BC12_run1
2	0.00518736933205	BC12_run1
3	0.0863453143091	BC12_run1
4	0.0109289447893	BC12_run1
5	0.00396811585657	BC12_run1
6	0.0124585536949	BC12_run1
7	0.00534254704711	BC12_run1
8	0.00753720330298	BC12_run1
9	0.00498785512697	BC12_run1
10	0.00558639774221	BC12_run1
11	0.00370209691646	BC12_run1
12	0.00359125569142	BC12_run1
13	0.00467749969685	BC12_run1
14	0.00423413479667	BC12_run1
15	0.0190425224625	BC12_run1
16	0.00367992867145	BC12_run1
17	0.0122147029998	BC12_run1
18	0.00254934817601	BC12_run1
19	0.0020173102958	BC12_run1
20	0.00206164678582	BC12_run1
21	0.00352475095639	BC12_run1
22	0.00192863731576	BC12_run1
23	0.0035469192014	BC12_run1
24	0.00274886238109	BC12_run1
25	0.000665047350263	BC12_run1
26	0.000377023061392	BC12_run1
27	0.0	BC12_run1
28	0.0	BC12_run1
29	0.000177617921648	BC12_run1
30	0.00108823884755	BC12_run1
31	0.000288790058513	BC12_run1
32	0.000133343171096	BC12_run1
33	0.000266772842258	BC12_run1
34	0.000467046531179	BC12_run1
35	0.000222476488129	BC12_run1
36	0.00086793327062	BC12_run1
37	0.000178100614826	BC12_run1
38	0.000846235454771	BC12_run1
39	0.000155947816296	BC12_run1
40	0.000935976739641	BC12_run1
41	0.00133745447639	BC12_run1
42	0.00256406025854	BC12_run1
43	0.000200712350433	BC12_run1
44	0.00156150802414	BC12_run1
45	0.002744633906	BC12_run1
46	0.00236606614717	BC12_run1
47	0.00276888558607	BC12_run1
48	0.00788519337152	BC12_run1
49	0.00630096491904	BC12_run1
50	0.00598987621518	BC12_run1
51	0.00552223212647	BC12_run1
52	0.00543475829863	BC12_run1
53	0.00326656124176	BC12_run1
54	0.00763249428122	BC12_run1
55	0.00918156225849	BC12_run1
56	0.00676607267121	BC12_run1
57	0.00932454435255	BC12_run1
58	0.0100464468767	BC12_run1
59	0.00318580155552	BC12_run1
60	0.00641981216887	BC12_run1
61	0.0048735438884	BC12_run1
62	0.0104265351725	BC12_run1
63	0.00449675267006	BC12_run1
64	0.00546683017663	BC12_run1
65	0.00121639593598	BC12_run1
66	0.0029773283215	BC12_run1
67	0.00329708869327	BC12_run1
68	0.00178677488039	BC12_run1
69	0.00224818254879	BC12_run1
70	0.000939036168696	BC12_run1
71	0.000529691146305	BC12_run1
72	0.0	BC12_run1
73	0.00093260351647	BC12_run1
74	0.0	BC12_run1
75	0.0	BC12_run1
1	0.0173215956818	BC7_run1
2	0.00604208879527	BC7_run1
3	0.0838551575792	BC7_run1
4	0.0120841775905	BC7_run1
5	0.0047009709552	BC7_run1
6	0.0134252954306	BC7_run1
7	0.00598562067569	BC7_run1
8	0.00835728169813	BC7_run1
9	0.00559034383862	BC7_run1
10	0.00666323811067	BC7_run1
11	0.0043762792676	BC7_run1
12	0.00434804520781	BC7_run1
13	0.00522330106133	BC7_run1
14	0.00463038580572	BC7_run1
15	0.0200461824516	BC7_run1
16	0.00420687490886	BC7_run1
17	0.0141593809852	BC7_run1
18	0.00290810815847	BC7_run1
19	0.00238577805234	BC7_run1
20	0.00258341647088	BC7_run1
21	0.00392453431095	BC7_run1
22	0.00262576756056	BC7_run1
23	0.00381159807178	BC7_run1
24	0.00335985311513	BC7_run1
25	0.000903489913312	BC7_run1
26	0.00024027304063	BC7_run1
27	0.0	BC7_run1
28	1.41581774235e-05	BC7_run1
29	0.000340084868179	BC7_run1
30	0.00134740745332	BC7_run1
31	0.000596097604454	BC7_run1
32	0.000113624484713	BC7_run1
33	0.000483207062327	BC7_run1
34	0.000384008683716	BC7_run1
35	8.53874834188e-05	BC7_run1
36	0.00076895878566	BC7_run1
37	0.000313469931181	BC7_run1
38	0.000983713693124	BC7_run1
39	0.000199716203275	BC7_run1
40	0.00112759557514	BC7_run1
41	0.0016992074411	BC7_run1
42	0.00241396500179	BC7_run1
43	0.000214329896863	BC7_run1
44	0.00152946835251	BC7_run1
45	0.00277430116212	BC7_run1
46	0.00253235621582	BC7_run1
47	0.00310618396854	BC7_run1
48	0.00840670221828	BC7_run1
49	0.00608933207764	BC7_run1
50	0.00636446358753	BC7_run1
51	0.00570814894196	BC7_run1
52	0.0058119986344	BC7_run1
53	0.00390924795842	BC7_run1
54	0.00706144303968	BC7_run1
55	0.00951217918701	BC7_run1
56	0.00650893163663	BC7_run1
57	0.00955373123639	BC7_run1
58	0.0090250729791	BC7_run1
59	0.00314758309655	BC7_run1
60	0.00655877529462	BC7_run1
61	0.00521801246339	BC7_run1
62	0.0110209141371	BC7_run1
63	0.00389329590366	BC7_run1
64	0.00430128643222	BC7_run1
65	0.00149287824607	BC7_run1
66	0.00285842386218	BC7_run1
67	0.00289040093492	BC7_run1
68	0.00210956068908	BC7_run1
69	0.00208743155998	BC7_run1
70	0.000807802846756	BC7_run1
71	0.00035447537718	BC7_run1
72	3.00588431914e-05	BC7_run1
73	0.00106136456104	BC7_run1
74	0.0	BC7_run1
75	0.0	BC7_run1
1	0.000314219189594	BC11_run3
2	0.00125687675838	BC11_run3
3	0.00100931012415	BC11_run3
4	0.00366589054527	BC11_run3
5	0.0794403242056	BC11_run3
6	0.00220905612079	BC11_run3
7	0.0035611508154	BC11_run3
8	0.00218049073991	BC11_run3
9	0.0111595421274	BC11_run3
10	0.00297079961071	BC11_run3
11	0.00910283470461	BC11_run3
12	0.00782691435899	BC11_run3
13	0.0272608951457	BC11_run3
14	0.0127687252499	BC11_run3
15	0.012359288124	BC11_run3
16	0.0141303417381	BC11_run3
17	0.0122640701878	BC11_run3
18	0.0135495123271	BC11_run3
19	0.00792213229523	BC11_run3
20	0.00861722322979	BC11_run3
21	0.00459902632043	BC11_run3
22	0.0118736766492	BC11_run3
23	0.00577020693619	BC11_run3
24	0.00129496393287	BC11_run3
25	0.00504655062076	BC11_run3
26	9.52443722958e-06	BC11_run3
27	0.0	BC11_run3
28	0.000485971850795	BC11_run3
29	0.0	BC11_run3
30	0.00211621893067	BC11_run3
31	0.00692198361931	BC11_run3
32	0.0111105558482	BC11_run3
33	0.0105026756067	BC11_run3
34	0.00260475926729	BC11_run3
35	0.00453303013883	BC11_run3
36	0.0022241271017	BC11_run3
37	0.0111326103947	BC11_run3
38	0.00500404286555	BC11_run3
39	0.00144240872705	BC11_run3
40	0.000181536357481	BC11_run3
41	0.00345949599157	BC11_run3
42	0.00187345678776	BC11_run3
43	0.00217977065753	BC11_run3
44	0.00214198696065	BC11_run3
45	0.00212338817382	BC11_run3
46	0.00665888521077	BC11_run3
47	0.000296677376082	BC11_run3
48	0.000852007943395	BC11_run3
49	0.00042132836983	BC11_run3
50	0.00541157208659	BC11_run3
51	0.00185866892287	BC11_run3
52	0.00480123647652	BC11_run3
53	0.000402616701806	BC11_run3
54	9.58913344056e-06	BC11_run3
55	1.91855540452e-05	BC11_run3
56	0.000239913093881	BC11_run3
57	0.000211200520398	BC11_run3
58	0.00134444678656	BC11_run3
59	0.0	BC11_run3
60	0.00173961399984	BC11_run3
61	0.000942300806263	BC11_run3
62	0.0052424997624	BC11_run3
63	0.00501402579885	BC11_run3
64	0.000298485158933	BC11_run3
65	0.00308472803206	BC11_run3
66	0.00348428188323	BC11_run3
67	0.00118841842764	BC11_run3
68	0.000396729862186	BC11_run3
69	0.00211813437833	BC11_run3
70	0.00328255241085	BC11_run3
71	0.000265996775134	BC11_run3
72	1.00375353635e-05	BC11_run3
73	0.000485969152622	BC11_run3
74	0.0	BC11_run3
75	0.0	BC11_run3
1	0.315107866448	BC14_run2
2	0.0628812803931	BC14_run2
3	0.0684178393441	BC14_run2
4	0.0633322218462	BC14_run2
5	0.0653865106877	BC14_run2
6	0.0611526714899	BC14_run2
7	0.203925745976	BC14_run2
8	0.0379041343565	BC14_run2
9	0.00889356754564	BC14_run2
10	0.0118246869903	BC14_run2
11	0.0109979609931	BC14_run2
12	0.0128017268051	BC14_run2
13	0.010096078087	BC14_run2
14	0.0115240593549	BC14_run2
15	0.0231984325275	BC14_run2
16	0.192877680377	BC14_run2
17	0.369521468446	BC14_run2
18	0.20046852817	BC14_run2
19	0.0840003717762	BC14_run2
20	0.0895369307271	BC14_run2
21	0.105269776977	BC14_run2
22	0.121177989347	BC14_run2
23	0.0800170556078	BC14_run2
24	0.0359751070297	BC14_run2
25	0.036776780724	BC14_run2
26	0.0300717709589	BC14_run2
27	0.0262590472585	BC14_run2
28	0.0317277452978	BC14_run2
29	0.0327012269118	BC14_run2
30	0.0191666000112	BC14_run2
31	0.043032605881	BC14_run2
32	0.0630012781554	BC14_run2
33	0.3026609064	BC14_run2
34	0.21355103605	BC14_run2
35	0.215494455055	BC14_run2
36	0.0969241914901	BC14_run2
37	0.183790423269	BC14_run2
38	0.0225894842405	BC14_run2
39	0.00509717859753	BC14_run2
40	0.00406228498453	BC14_run2
41	0.00538953499753	BC14_run2
42	0.0010434848117	BC14_run2
43	0.00316031299332	BC14_run2
44	0.0031386150185	BC14_run2
45	2.55594386023e-05	BC14_run2
46	0.00256076765669	BC14_run2
47	0.00723495994218	BC14_run2
48	0.00167061231025	BC14_run2
49	0.00157158249082	BC14_run2
50	0.00219360386405	BC14_run2
51	0.00150121702111	BC14_run2
52	0.00129875257413	BC14_run2
53	0.000548752698834	BC14_run2
54	0.00506882583955	BC14_run2
55	0.00224095153569	BC14_run2
56	0.00222223086423	BC14_run2
57	0.0023999339181	BC14_run2
58	0.00729706988965	BC14_run2
59	0.00524172700609	BC14_run2
60	0.00538578851983	BC14_run2
61	0.00388391373256	BC14_run2
62	0.00254309871128	BC14_run2
63	0.00337665387594	BC14_run2
64	0.00107066774182	BC14_run2
65	0.00052225433233	BC14_run2
66	0.000185773467833	BC14_run2
67	0.0010888173173	BC14_run2
68	0.00156516126326	BC14_run2
69	0.00113974545685	BC14_run2
70	0.000448358974129	BC14_run2
71	0.00100652553231	BC14_run2
72	0.00202582225967	BC14_run2
73	0.00017919162358	BC14_run2
74	0.0	BC14_run2
75	0.0	BC14_run2
1	0.0165152649079	BC16_run1
2	0.0057495836284	BC16_run1
3	0.077087010129	BC16_run1
4	0.0111915763631	BC16_run1
5	0.00427078125484	BC16_run1
6	0.0131435954962	BC16_run1
7	0.00558395776256	BC16_run1
8	0.0076069594096	BC16_run1
9	0.00551297524863	BC16_run1
10	0.00608083536008	BC16_run1
11	0.00434176376877	BC16_run1
12	0.00435359418776	BC16_run1
13	0.00526453644988	BC16_run1
14	0.0045192200536	BC16_run1
15	0.0200880514424	BC16_run1
16	0.00385671659025	BC16_run1
17	0.0142911461381	BC16_run1
18	0.0028747918142	BC16_run1
19	0.00222411876984	BC16_run1
20	0.00248438798758	BC16_run1
21	0.00395135994215	BC16_run1
22	0.0024607271496	BC16_run1
23	0.00372658198137	BC16_run1
24	0.00327702605981	BC16_run1
25	0.00101741603301	BC16_run1
26	0.000295843038464	BC16_run1
27	0.0	BC16_run1
28	0.0	BC16_run1
29	0.000142119071148	BC16_run1
30	0.00125569936472	BC16_run1
31	0.000402856346285	BC16_run1
32	4.74065477687e-05	BC16_run1
33	0.000248953122483	BC16_run1
34	0.000450641583166	BC16_run1
35	0.000213544156779	BC16_run1
36	0.000712111147257	BC16_run1
37	0.000189989748866	BC16_run1
38	0.00116437022363	BC16_run1
39	0.000273483492417	BC16_run1
40	0.00116622891431	BC16_run1
41	0.00181048250312	BC16_run1
42	0.00262303807185	BC16_run1
43	0.000143234890778	BC16_run1
44	0.00193610703373	BC16_run1
45	0.00294442364463	BC16_run1
46	0.0027819920694	BC16_run1
47	0.00314823777991	BC16_run1
48	0.00841738880798	BC16_run1
49	0.00669838846429	BC16_run1
50	0.00648574111027	BC16_run1
51	0.00600741351236	BC16_run1
52	0.00607560413604	BC16_run1
53	0.00332357927983	BC16_run1
54	0.007260739916	BC16_run1
55	0.0100116593346	BC16_run1
56	0.00656659391886	BC16_run1
57	0.00971747860011	BC16_run1
58	0.00961614473272	BC16_run1
59	0.00312601768196	BC16_run1
60	0.00657537870269	BC16_run1
61	0.0052419236616	BC16_run1
62	0.0107765073672	BC16_run1
63	0.0046657893783	BC16_run1
64	0.00506085058013	BC16_run1
65	0.00174785222875	BC16_run1
66	0.00336606569245	BC16_run1
67	0.0030623522763	BC16_run1
68	0.00211376610242	BC16_run1
69	0.0018273362189	BC16_run1
70	0.000866725182081	BC16_run1
71	0.000292661879647	BC16_run1
72	0.0	BC16_run1
73	0.000987673675753	BC16_run1
74	0.0	BC16_run1
75	0.0	BC16_run1
1	0.0168590750446	BC14_run1
2	0.00586632391832	BC14_run1
3	0.0765000348808	BC14_run1
4	0.0107020774186	BC14_run1
5	0.00383160796467	BC14_run1
6	0.0127367933722	BC14_run1
7	0.00430725584994	BC14_run1
8	0.00689689433641	BC14_run1
9	0.00467720420515	BC14_run1
10	0.00504715256036	BC14_run1
11	0.0038844577297	BC14_run1
12	0.00348808449198	BC14_run1
13	0.00457150467509	BC14_run1
14	0.00393730749473	BC14_run1
15	0.0192637393534	BC14_run1
16	0.0028274624291	BC14_run1
17	0.0133181407875	BC14_run1
18	0.0022989647788	BC14_run1
19	0.00198186618862	BC14_run1
20	0.00192901642359	BC14_run1
21	0.00319741078431	BC14_run1
22	0.00190259154108	BC14_run1
23	0.00332953519689	BC14_run1
24	0.00280103754659	BC14_run1
25	0.000739896710419	BC14_run1
26	0.00023813303699	BC14_run1
27	0.0	BC14_run1
28	0.0	BC14_run1
29	0.000132637991924	BC14_run1
30	0.00127428745429	BC14_run1
31	0.000398428385951	BC14_run1
32	7.97350669509e-05	BC14_run1
33	0.000478703033913	BC14_run1
34	0.000452423660161	BC14_run1
35	7.99115645352e-05	BC14_run1
36	0.000639986176299	BC14_run1
37	0.000160219650459	BC14_run1
38	0.000882286887613	BC14_run1
39	0.0002141979505	BC14_run1
40	0.00096501731804	BC14_run1
41	0.00118092621654	BC14_run1
42	0.00198847918156	BC14_run1
43	0.000215285658504	BC14_run1
44	0.00207472569162	BC14_run1
45	0.00248310007487	BC14_run1
46	0.00356988413292	BC14_run1
47	0.00270965626655	BC14_run1
48	0.00906665074121	BC14_run1
49	0.00672143593818	BC14_run1
50	0.00640564001611	BC14_run1
51	0.00524922758436	BC14_run1
52	0.00562613843539	BC14_run1
53	0.00316810641117	BC14_run1
54	0.00677039772001	BC14_run1
55	0.0112283129387	BC14_run1
56	0.00683026726954	BC14_run1
57	0.00994073134789	BC14_run1
58	0.00990954342597	BC14_run1
59	0.00300972171796	BC14_run1
60	0.00665356328557	BC14_run1
61	0.00496644923232	BC14_run1
62	0.0113711295075	BC14_run1
63	0.00404633539589	BC14_run1
64	0.00426705094012	BC14_run1
65	0.00163593026356	BC14_run1
66	0.00382609980579	BC14_run1
67	0.00331433995583	BC14_run1
68	0.00253532102502	BC14_run1
69	0.00209235026618	BC14_run1
70	0.000887685581767	BC14_run1
71	0.000380882206291	BC14_run1
72	0.0	BC14_run1
73	0.00110863515926	BC14_run1
74	0.0	BC14_run1
75	0.0	BC14_run1
1	0.000173804629692	BC14_run3
2	0.00115869753128	BC14_run3
3	0.000869023148459	BC14_run3
4	0.00330228796415	BC14_run3
5	0.0768795812004	BC14_run3
6	0.00196978580317	BC14_run3
7	0.00341815771727	BC14_run3
8	0.00225946018599	BC14_run3
9	0.0115290404362	BC14_run3
10	0.00254913456881	BC14_run3
11	0.00869023148459	BC14_run3
12	0.00614109691578	BC14_run3
13	0.0262444990835	BC14_run3
14	0.0121083892019	BC14_run3
15	0.0121663240784	BC14_run3
16	0.0139623052519	BC14_run3
17	0.0114711055597	BC14_run3
18	0.0128615425972	BC14_run3
19	0.0070680549408	BC14_run3
20	0.00857436173146	BC14_run3
21	0.00475065987824	BC14_run3
22	0.010891756794	BC14_run3
23	0.0049823993845	BC14_run3
24	0.00104282777815	BC14_run3
25	0.00480859475481	BC14_run3
26	0.0	BC14_run3
27	0.0	BC14_run3
28	0.000522807476147	BC14_run3
29	0.0	BC14_run3
30	0.00273375495202	BC14_run3
31	0.00686706468484	BC14_run3
32	0.0104812952552	BC14_run3
33	0.0101960852859	BC14_run3
34	0.00268174350639	BC14_run3
35	0.00437600246923	BC14_run3
36	0.00245318218616	BC14_run3
37	0.0107615240424	BC14_run3
38	0.00573792664119	BC14_run3
39	0.000879558016233	BC14_run3
40	0.000117413475075	BC14_run3
41	0.00323259775082	BC14_run3
42	0.00105914376464	BC14_run3
43	0.00229802970469	BC14_run3
44	0.00265493304259	BC14_run3
45	0.00248201572771	BC14_run3
46	0.00645503623111	BC14_run3
47	0.000356000477041	BC14_run3
48	0.000951168212909	BC14_run3
49	0.000476796973293	BC14_run3
50	0.00549195369089	BC14_run3
51	0.00179603722347	BC14_run3
52	0.00474996542747	BC14_run3
53	0.000252704570668	BC14_run3
54	0.0	BC14_run3
55	0.0	BC14_run3
56	0.00038368789292	BC14_run3
57	0.000642530645499	BC14_run3
58	0.00155106794259	BC14_run3
59	0.0	BC14_run3
60	0.000959497552253	BC14_run3
61	0.00137907257369	BC14_run3
62	0.00478263611972	BC14_run3
63	0.00459761147118	BC14_run3
64	0.000280211727982	BC14_run3
65	0.00323648048226	BC14_run3
66	0.00375814293848	BC14_run3
67	0.001353645617	BC14_run3
68	0.000501902569239	BC14_run3
69	0.00261099635621	BC14_run3
70	0.0036689923186	BC14_run3
71	0.00029780938859	BC14_run3
72	0.0	BC14_run3
73	0.000493743853918	BC14_run3
74	0.0	BC14_run3
75	0.0	BC14_run3
1	9.46626963028e-05	BC15_run3
2	0.000788855802524	BC15_run3
3	0.000410205017312	BC15_run3
4	0.0032816401385	BC15_run3
5	0.0783176040745	BC15_run3
6	0.00211413355076	BC15_run3
7	0.0032500859064	BC15_run3
8	0.00183014546185	BC15_run3
9	0.010002691576	BC15_run3
10	0.00249278433597	BC15_run3
11	0.00804632918574	BC15_run3
12	0.00653172604489	BC15_run3
13	0.0263477838043	BC15_run3
14	0.012811018233	BC15_run3
15	0.0112964150921	BC15_run3
16	0.0132212232503	BC15_run3
17	0.0118328370379	BC15_run3
18	0.0115172947168	BC15_run3
19	0.00697348529431	BC15_run3
20	0.00855119689935	BC15_run3
21	0.00400738747682	BC15_run3
22	0.0111070896995	BC15_run3
23	0.00517489406455	BC15_run3
24	0.00145149467664	BC15_run3
25	0.00473313481514	BC15_run3
26	0.000126228718233	BC15_run3
27	0.0	BC15_run3
28	0.000378794933365	BC15_run3
29	0.0	BC15_run3
30	0.00170511436423	BC15_run3
31	0.00663244325945	BC15_run3
32	0.010455889414	BC15_run3
33	0.0101417507126	BC15_run3
34	0.00205433949193	BC15_run3
35	0.00385729403236	BC15_run3
36	0.00199288760557	BC15_run3
37	0.00993686923428	BC15_run3
38	0.00430604860516	BC15_run3
39	0.00167912652472	BC15_run3
40	9.51108278922e-05	BC15_run3
41	0.00374374033925	BC15_run3
42	0.0017780227498	BC15_run3
43	0.00165241669119	BC15_run3
44	0.00162228446281	BC15_run3
45	0.00168778843667	BC15_run3
46	0.00615491768356	BC15_run3
47	0.000191636228446	BC15_run3
48	0.000575717575986	BC15_run3
49	0.000384338956212	BC15_run3
50	0.00558355175503	BC15_run3
51	0.00135064604294	BC15_run3
52	0.0047384229368	BC15_run3
53	0.000549986137114	BC15_run3
54	0.0	BC15_run3
55	0.0	BC15_run3
56	0.000326036208277	BC15_run3
57	0.000228895058156	BC15_run3
58	0.00118088501427	BC15_run3
59	0.0	BC15_run3
60	0.00198366976924	BC15_run3
61	0.00106151548585	BC15_run3
62	0.00545907854749	BC15_run3
63	0.0053819783952	BC15_run3
64	0.000302041599854	BC15_run3
65	0.00401246629444	BC15_run3
66	0.00389818615703	BC15_run3
67	0.00126118535062	BC15_run3
68	0.000411460829958	BC15_run3
69	0.00204090668836	BC15_run3
70	0.00305002354127	BC15_run3
71	0.000354080440703	BC15_run3
72	0.0	BC15_run3
73	0.000354979314566	BC15_run3
74	0.0	BC15_run3
75	0.0	BC15_run3
1	0.310872609912	BC10_run2
2	0.0624997108331	BC10_run2
3	0.0677212391282	BC10_run2
4	0.0628037491895	BC10_run2
5	0.0658970089896	BC10_run2
6	0.059908775274	BC10_run2
7	0.200414153118	BC10_run2
8	0.0375156893706	BC10_run2
9	0.00935909375419	BC10_run2
10	0.0132719352107	BC10_run2
11	0.0117120862517	BC10_run2
12	0.0139328881595	BC10_run2
13	0.0107206568286	BC10_run2
14	0.012610982262	BC10_run2
15	0.0215867233059	BC10_run2
16	0.191028621246	BC10_run2
17	0.360219357065	BC10_run2
18	0.198642799215	BC10_run2
19	0.0836502051928	BC10_run2
20	0.0854347781544	BC10_run2
21	0.101548811045	BC10_run2
22	0.118138730058	BC10_run2
23	0.0778866954798	BC10_run2
24	0.0366300124193	BC10_run2
25	0.0371719938373	BC10_run2
26	0.0296812008876	BC10_run2
27	0.0261067205156	BC10_run2
28	0.0314552209908	BC10_run2
29	0.0315220348295	BC10_run2
30	0.0189882307421	BC10_run2
31	0.0413719418433	BC10_run2
32	0.0605094117867	BC10_run2
33	0.295972475874	BC10_run2
34	0.209723500664	BC10_run2
35	0.21209967117	BC10_run2
36	0.0955608083727	BC10_run2
37	0.180681627323	BC10_run2
38	0.022058584834	BC10_run2
39	0.00487205659892	BC10_run2
40	0.00478117087012	BC10_run2
41	0.0046229140932	BC10_run2
42	0.00118600756273	BC10_run2
43	0.00341239287786	BC10_run2
44	0.00378680703098	BC10_run2
45	1.33390584572e-05	BC10_run2
46	0.00270914318476	BC10_run2
47	0.00679714423794	BC10_run2
48	0.00185723972756	BC10_run2
49	0.00151048234647	BC10_run2
50	0.00215299590048	BC10_run2
51	0.00107026804729	BC10_run2
52	0.00124476629312	BC10_run2
53	0.000401811042732	BC10_run2
54	0.00522618737972	BC10_run2
55	0.0023062130721	BC10_run2
56	0.00179780611305	BC10_run2
57	0.00226877552708	BC10_run2
58	0.0076023033636	BC10_run2
59	0.0044627878767	BC10_run2
60	0.00457296139735	BC10_run2
61	0.0029337155238	BC10_run2
62	0.00181789927868	BC10_run2
63	0.00203487533761	BC10_run2
64	0.000822561375215	BC10_run2
65	0.000526532726642	BC10_run2
66	0.000162205497334	BC10_run2
67	0.000839021424953	BC10_run2
68	0.00140941232656	BC10_run2
69	0.00122506799468	BC10_run2
70	0.000123515362498	BC10_run2
71	0.000772427536987	BC10_run2
72	0.00230187456805	BC10_run2
73	0.000180504274792	BC10_run2
74	0.0	BC10_run2
75	0.0	BC10_run2
